question,label,question_type,question_wo_instruct,instruction,answer_format,answer_temporal_unit,split,response
"In a movie, a company is celebrating their 29 anniversary today. If the date is 19-09-2016, in what year was the company established? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1987'},add_subtract,"In a movie, a company is celebrating their 29 anniversary today. If the date is 19-09-2016, in what year was the company established?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year the company was established, we need to subtract the number of years (29) from the current year (2016). The current date given is 19-09-2016, which means the company is celebrating its 29th anniversary in 2016. So, we calculate 2016 - 29."", ""answer"": ""1987""}"
"In a movie, the tower took exactly 35 years to construct. They ended construction in March 17, 2017. What year did construction start? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1982'},add_subtract,"In a movie, the tower took exactly 35 years to construct. They ended construction in March 17, 2017. What year did construction start?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the starting year of construction, we need to subtract the number of years it took to build from the end year. The tower took 35 years to construct and they finished on March 17, 2017. So, we subtract 35 from 2017: 2017 - 35 = 1982."", ""answer"": ""1982""}"
"In a movie, the tower took exactly 23 years to construct. They ended construction in October 17, 2002. What year did construction start? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1979'},add_subtract,"In a movie, the tower took exactly 23 years to construct. They ended construction in October 17, 2002. What year did construction start?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find out the starting year of construction, we need to subtract the total construction time from the end year. The tower took 23 years to build and they finished in October 17, 2002. So, we subtract 23 from 2002.\n2002 - 23 = 1979"", ""answer"": ""1979""}"
"In a movie, a company is celebrating their 31 anniversary today. If the date is 09-25-2020, in what year was the company established? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1989'},add_subtract,"In a movie, a company is celebrating their 31 anniversary today. If the date is 09-25-2020, in what year was the company established?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the establishment year of the company, we need to subtract the number of years the company has been operating from the current year. The company is celebrating its 31st anniversary on 09-25-2020. So, we subtract 31 from 2020 to get the year the company was established."", ""answer"": ""1989""}"
"In a movie, the tower took exactly 36 years to construct. They started construction in 23 Oct, 2010. What year was the tower ready in? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2046'},add_subtract,"In a movie, the tower took exactly 36 years to construct. They started construction in 23 Oct, 2010. What year was the tower ready in?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the year the tower was completed, we need to add 36 years to the start year of 2010. Starting from October 23, 2010, adding 36 years brings us to October 23, 2046."", ""answer"": ""10/23/2046""}"
"In a movie, the tower took exactly 40 years to construct. They ended construction in August 18, 2021. What year did construction start? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1981'},add_subtract,"In a movie, the tower took exactly 40 years to construct. They ended construction in August 18, 2021. What year did construction start?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the start year of the construction, we need to subtract the duration of the construction from the end year. The construction took 40 years and ended on August 18, 2021. So, we subtract 40 from 2021: 2021 - 40 = 1981."", ""answer"": ""1981""}"
"In a movie, the tower took exactly 10 years to construct. They ended construction in 12-30-2017. What year did construction start? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2007'},add_subtract,"In a movie, the tower took exactly 10 years to construct. They ended construction in 12-30-2017. What year did construction start?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the starting year of construction, we need to subtract the number of years it took to build from the end year. The tower took 10 years to construct and they finished on December 30, 2017. So, we subtract 10 from 2017: 2017 - 10 = 2007. Therefore, construction started in 2007."", ""answer"": ""2007""}"
"In a movie, the tower took exactly 19 years to construct. They started construction in 12-26-2019. What year was the tower ready in? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2038'},add_subtract,"In a movie, the tower took exactly 19 years to construct. They started construction in 12-26-2019. What year was the tower ready in?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year the tower was completed, we need to add the number of years it took to construct (19 years) to the start year (2019). The start date is given as December 26, 2019, but since we are only concerned with the year, we can ignore the specific day and month.\n\nStarting Year: 2019\nNumber of Years Construction Took: 19\n\nYear Completed: 2019 + 19 = 2038"", ""answer"": ""01/01/2038""}"
"In a movie, a company was established in 16 Jun, 2001. In what year will they celebrate their 39 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2040'},add_subtract,"In a movie, a company was established in 16 Jun, 2001. In what year will they celebrate their 39 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year of the 39th anniversary, we start with the establishment date which is June 16, 2001. The 39th anniversary would be 39 years after this date. We add 39 to the year 2001.\n\n2001 + 39 = 2040"", ""answer"": ""2040""}"
"In a movie, the tower took exactly 25 years to construct. They started construction in 16-02-2016. What year was the tower ready in? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2041'},add_subtract,"In a movie, the tower took exactly 25 years to construct. They started construction in 16-02-2016. What year was the tower ready in?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year the tower was completed, we need to add the construction period (25 years) to the start date (16-02-2016). Adding 25 years to 2016 results in the year 2041."", ""answer"": ""02/28/2041""}"
"In a movie, a company is celebrating their 28 anniversary today. If the date is 18 Aug, 2020, in what year was the company established? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1992'},add_subtract,"In a movie, a company is celebrating their 28 anniversary today. If the date is 18 Aug, 2020, in what year was the company established?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find out the year the company was established, we need to subtract the number of years it has been operating from the current year. The company is celebrating its 28th anniversary in 2020. Therefore, the establishment year would be 2020 minus 28."", ""answer"": ""1992""}"
"In a movie, a company was established in 14 March, 2023. In what year will they celebrate their 40 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2063'},add_subtract,"In a movie, a company was established in 14 March, 2023. In what year will they celebrate their 40 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year of the 40th anniversary, we need to add 40 years to the establishment year. The company was established on March 14, 2023. Adding 40 years to 2023 gives us 2063."", ""answer"": ""2063""}"
"In a movie, a company was established in March 29, 2007. In what year will they celebrate their 33 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2040'},add_subtract,"In a movie, a company was established in March 29, 2007. In what year will they celebrate their 33 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the year of the 33rd anniversary, we start with the establishment year, which is 2007. The 33rd anniversary means 33 years after the company was established. We add 33 to 2007 to get the celebration year."", ""answer"": ""2040""}"
"In a movie, a company was established in Mar 28, 2004. In what year will they celebrate their 38 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2042'},add_subtract,"In a movie, a company was established in Mar 28, 2004. In what year will they celebrate their 38 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the year of the 38th anniversary, we need to add 38 years to the establishment year of 2004. Adding 38 years to 2004 gives us 2042."", ""answer"": ""2042""}"
"In a movie, the tower took exactly 14 years to construct. They started construction in 27 December, 2000. What year was the tower ready in? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2014'},add_subtract,"In a movie, the tower took exactly 14 years to construct. They started construction in 27 December, 2000. What year was the tower ready in?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the year the tower was completed, we need to add the number of years it took to construct to the starting year. The construction started on December 27, 2000, and it took 14 years to complete. Adding 14 years to 2000 gives us 2014. Since the construction period is exactly 14 years, the tower would be ready at the end of 2014."", ""answer"": ""12/31/2014""}"
"In a movie, a company is celebrating their 40 anniversary today. If the date is 13 Jun, 2008, in what year was the company established? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1968'},add_subtract,"In a movie, a company is celebrating their 40 anniversary today. If the date is 13 Jun, 2008, in what year was the company established?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find out when the company was established, we need to subtract the number of years they've been operating from the current year. The company is celebrating its 40th anniversary on June 13, 2008. Therefore, we subtract 40 from 2008 to find the year the company was established: 2008 - 40 = 1968."", ""answer"": ""1968""}"
"In a movie, the tower took exactly 20 years to construct. They started construction in 18-11-2005. What year was the tower ready in? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2025'},add_subtract,"In a movie, the tower took exactly 20 years to construct. They started construction in 18-11-2005. What year was the tower ready in?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year the tower was completed, we start with the year 2005 and add the 20 years of construction. This calculation is 2005 + 20 = 2025."", ""answer"": ""2025""}"
"In a movie, a company was established in 25 Aug, 2008. In what year will they celebrate their 39 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2047'},add_subtract,"In a movie, a company was established in 25 Aug, 2008. In what year will they celebrate their 39 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To determine the year of the 39th anniversary, we need to add 39 years to the establishment year. The company was established on August 25, 2008. Adding 39 years to 2008 gives us the year 2047."", ""answer"": ""2047""}"
"In a movie, the tower took exactly 18 years to construct. They ended construction in 28-05-2013. What year did construction start? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '1995'},add_subtract,"In a movie, the tower took exactly 18 years to construct. They ended construction in 28-05-2013. What year did construction start?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find out the starting year of construction, we need to subtract the total construction period from the end year. The total construction time is 18 years, and they finished in May 28, 2013. We will subtract 18 from 2013 to get the starting year."", ""answer"": ""2013-05-10""}"
"In a movie, a company was established in July 19, 2005. In what year will they celebrate their 21 anniversary? Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.",{'answer': '2026'},add_subtract,"In a movie, a company was established in July 19, 2005. In what year will they celebrate their 21 anniversary?","Return your answer as a JSON in the following format JSON = {""explanation"": <your step by step solution>, ""answer"": ""mm/dd/yyyy""} if the question asks for a date, and in the following format JSON = {""answer"": ""yyyy""} if the question asks for a year.","""mm/dd/yyyy""",years,arithmetic," ""To find the year of the 21st anniversary, we start with the establishment year, which is 2005. We then add 21 years to this initial year to get the anniversary year.\n2005 + 21 = 2026"", ""answer"": ""2026""}"
"The war started in 360 BC and went on for 8 years. What year did the war end in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '352 BC'},add_subtract,The war started in 360 BC and went on for 8 years. What year did the war end in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find out when the war ended, we need to add the duration of the war to its start year. The war began in 360 BC and lasted for 8 years. Since the timeline transitions from BC to AD at year 1 AD (which follows 1 BC), we have to account for this transition.

1. Start year: 360 BC
2. Duration: 8 years

When we add 8 years to 360 BC, we go through the year 352 BC. After 352 BC, the next year would be 351 BC, not 352 AD, because we haven't yet reached the transition point to AD.

So, 360 BC + 8 years = 352 BC. The war ended in 352 BC."", ""answer"": 352 BC}"
"Unification of E18 and E47 started in 62 AD and took 240 years. When was the unification completed? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '302 AD'},add_subtract,Unification of E18 and E47 started in 62 AD and took 240 years. When was the unification completed?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""The unification process started in 62 AD and took 240 years to complete. To find the end year, we need to add 240 years to the start year (62 AD). So, 62 + 240 = 302 AD."", ""answer"": 302 AD}"
"Unification of E15 and E51 started in 914 AD and took 143 years. When was the unification completed? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '1057 AD'},add_subtract,Unification of E15 and E51 started in 914 AD and took 143 years. When was the unification completed?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""The unification process started in 914 AD. It took 143 years to complete. To find the completion year, we add 143 years to the start year (914 AD). So, 914 + 143 = 1057 AD."", ""answer"": 1057 AD}"
"The E97 age was a 613 year period that started in 265 BC. When did the E97 age end? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '348 AD'},add_subtract,The E97 age was a 613 year period that started in 265 BC. When did the E97 age end?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find when the E97 age ended, we need to add the duration of the period (613 years) to the start year (265 BC). Since it spans from 265 BC and the period is 613 years long, we will move forward 613 years from 265 BC. This calculation will take us into AD because BC periods move backward in time. So, we first subtract 265 from 613, which gives 348. Adding this to 0 AD gives us 348 AD."", ""answer"": ""348 AD""}"
"Unification of E83 and E27 started in 674 BC and took 780 years. When was the unification completed? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '106 AD'},add_subtract,Unification of E83 and E27 started in 674 BC and took 780 years. When was the unification completed?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find out when the unification was completed, we need to add the duration (780 years) to the start year (674 BC). Since the start year is already in BC, we just need to move forward 780 years into the past from 674 BC.\n\n674 BC + 780 years = 1424 BC"", ""answer"": 1424 BC}"
"The war started in 323 BC and went on for 938 years. What year did the war end in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '615 AD'},add_subtract,The war started in 323 BC and went on for 938 years. What year did the war end in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To determine the ending year of the war, we need to add the duration of the war (938 years) to the starting year (323 BC). Since the starting year is in BC, any additional years will still be in the BC era until it reaches 1 AD. So, we add 938 years to 323 BC:

323 BC + 938 years = 1261 BC

However, since we are moving from BC to AD, we need to subtract 1 from 1261 BC to convert it properly:

1261 BC - 1 = 1260 BC

But because we moved from BC to AD, we should consider the year immediately after 1 BC, which is 1 AD. Therefore, the correct calculation shows that the war ended in 1 AD."", ""answer"": 1 AD}"
"The war ended in 656 AD after going on for 1274 years. What year did the war start in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '618 BC'},add_subtract,The war ended in 656 AD after going on for 1274 years. What year did the war start in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the starting year of the war, we need to subtract the duration of the war from the ending year. The war ended in 656 AD, so we subtract 1274 years from 656 AD. \(656 - 1274 = -618\). Since the result is negative, it indicates that the starting year is 618 years before the beginning of the AD era, which places it in the BC era."", ""answer"": 618 BC}"
"The war started in 938 AD and went on for 1408 years. What year did the war end in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '2346 AD'},add_subtract,The war started in 938 AD and went on for 1408 years. What year did the war end in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the ending year of the war, we need to add the duration of the war to its starting year. The war started in 938 AD and lasted for 1408 years. Therefore, we calculate 938 + 1408 = 2346 AD."", ""answer"": 2346 AD}"
"The war ended in 149 AD after going on for 1154 years. What year did the war start in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '1005 BC'},add_subtract,The war ended in 149 AD after going on for 1154 years. What year did the war start in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the starting year of the war, we need to subtract the duration of the war from the ending year. The war ended in 149 AD, and it lasted for 1154 years. So, we calculate 149 - 1154 which gives us -1005. Since we are dealing with BC and AD eras, a negative number indicates a year before Christ (BC). Therefore, the war started in 1005 BC."", ""answer"": 1005 BC}"
"Unification of E70 and E100 started in 569 AD and took 345 years. When was the unification completed? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '914 AD'},add_subtract,Unification of E70 and E100 started in 569 AD and took 345 years. When was the unification completed?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""The unification process began in 569 AD. It took 345 years to complete. To find the end year, we add 345 years to the start year (569 AD). So, 569 + 345 = 914 AD."", ""answer"": 914 AD}"
"The E25 age was a 1264 year period that started in 856 BC. The E33 age immediately follows the E25 age. What year did the E33 age start in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '408 AD'},add_subtract,The E25 age was a 1264 year period that started in 856 BC. The E33 age immediately follows the E25 age. What year did the E33 age start in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To determine the starting year of the E33 age, we first need to calculate the end year of the E25 age. The E25 age started in 856 BC and lasted for 1264 years. To find its end year, we add 1264 years to 856 BC:

856 BC + 1264 years = 408 AD

Since the E33 age starts immediately after the E25 age ends, it starts in the year 408 AD."", ""answer"": 408 AD}"
"The war started in 367 BC and went on for 997 years. What year did the war end in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '630 AD'},add_subtract,The war started in 367 BC and went on for 997 years. What year did the war end in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the end year of the war, we need to add the duration of the war to the start year. The war started in 367 BC. Since BC years are counted backwards from 1 AD, we need to convert the duration into a BC context.

1. Start year: 367 BC
2. Duration: 997 years

Since the duration spans across BC and potentially into AD, we can calculate it as follows:

- Adding 997 years to 367 BC would take us past 1 BC and into AD. We subtract 1 from the duration to account for the transition from 1 BC to 1 AD.
- Therefore, 997 - 1 = 996 years.

Now, we add these 996 years to 367 BC:
367 BC + 996 years = 660 BC (since we crossed the 1 BC threshold).

However, since we want the year in the AD system for clarity, we recognize that after 1 BC, the next year is 1 AD. So, 660 BC is simply 660 years before 1 AD, which is 660 AD in the forward counting system."", ""answer"": ""660 AD""}"
"The war started in 270 BC and went on for 295 years. What year did the war end in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '25 AD'},add_subtract,The war started in 270 BC and went on for 295 years. What year did the war end in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the end year of the war, we need to add the duration of the war to the start year. The war started in 270 BC and lasted for 295 years. Since the duration spans across BC and AD, we need to account for the transition from BC to AD which happens at the year 1 (there is no year 0). So, starting from 270 BC, we move forward through the BC years until we reach 1 BC, then continue into AD. "", ""answer"": ""325 AD""}"
"The war ended in 345 AD after going on for 1295 years. What year did the war start in? Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",{'answer': '950 BC'},add_subtract,The war ended in 345 AD after going on for 1295 years. What year did the war start in?,"Format your answer as a JSON, like JSON = {""explanation"": <your step by step solution>, ""answer"": <year> <era>}, where year is yyyy and era is one of ""BC"" or ""AD"". Eg: 1958 BC",<year> <era>,years,arithmetic," ""To find the starting year of the war, we need to subtract the duration of the war from the ending year. The war ended in 345 AD and lasted for 1295 years. So, the starting year would be 345 AD - 1295 years. This calculation gives us -950 AD, which means the war started in 950 BC."", ""answer"": 950 BC}"
